Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-1551.422	-1904.742	353.32	1.422133	9.540365	0.9718462
6	-1555.143	-1908.902	353.7585	1.441041	7.742847	0.8166946
12	-1556.426	-1910.067	353.6406	1.362345	8.177992	0.9479639
18	-1558.81	-1912.559	353.7492	1.372274	8.209306	0.8025113
24	-1560.542	-1914.344	353.8019	1.454347	7.644158	0.7659668
30	-1550.886	-1904.328	353.4421	1.454347	9.601881	0.7792088
36	-1549.636	-1903.011	353.3748	1.538787	10.12012	0.5914001
42	-1544.917	-1898.302	353.3854	1.55757	9.481724	0.739834
48	-1543.972	-1897.437	353.4657	1.407992	10.02452	0.7108394
54	-1545.172	-1898.209	353.0374	1.685579	11.49329	0.4645554
60	-1534.459	-1888.154	353.6946	1.561958	7.528189	0.7975112
66	-1541.539	-1895.142	353.6025	1.447113	8.435917	0.8411563
72	-1551.736	-1905.618	353.8818	1.47219	7.026402	0.8051084
78	-1547.401	-1901.073	353.6724	1.432421	7.605099	0.9567256
84	-1555.335	-1908.958	353.6228	1.416406	8.45951	0.8486517
90	-1550.911	-1904.442	353.5309	1.416406	9.424649	0.7476091
96	-1559.382	-1912.919	353.5368	1.448367	9.174357	0.7536654
102	-1559.119	-1912.519	353.4003	1.502926	9.660306	0.7557553
108	-1560.805	-1913.833	353.0278	1.691372	11.53148	0.4769099
114	-1550.025	-1903.426	353.4013	1.546459	9.439856	0.7431238
120	-1545.172	-1898.702	353.5296	1.546459	8.913861	0.6767274
126	-1550.343	-1903.914	353.5718	1.717312	7.999517	0.5443788
132	-1552.969	-1906.488	353.5189	1.511493	9.046623	0.7170853
138	-1545.982	-1899.769	353.7867	1.453318	8.000515	0.6801075
144	-1546.462	-1900.248	353.7861	1.453318	7.164839	0.9080347
150	-1552.399	-1906.146	353.7465	1.461899	8.027468	0.7260452
156	-1540.581	-1894.082	353.5005	1.49761	9.055872	0.7643797
162	-1547.234	-1900.878	353.6441	1.49761	8.469164	0.7008275
168	-1544.833	-1898.61	353.7775	1.395637	8.066542	0.7682054
174	-1554.97	-1908.238	353.2681	1.306798	11.82706	0.7646816
180	-1543.528	-1896.926	353.3984	1.671841	9.24035	0.5197487
186	-1541.261	-1894.499	353.2377	1.678363	10.09889	0.5942101
192	-1548.991	-1902.216	353.2247	1.740289	9.88562	0.5159804
198	-1544.023	-1897.246	353.2229	1.693095	10.19295	0.4756526
204	-1551.186	-1904.461	353.2745	1.714187	9.718131	0.5438653
210	-1538.226	-1891.782	353.556	1.73723	7.982878	0.5378171
216	-1534.71	-1888.329	353.6193	1.687207	7.904277	0.5486275
222	-1541.587	-1894.896	353.309	1.429729	11.11894	0.6552442
228	-1525.036	-1878.688	353.652	1.335056	8.861302	0.8247065
234	-1530.021	-1883.729	353.7082	1.389622	8.164161	0.8434341
240	-1537.136	-1890.669	353.5335	1.444319	8.874368	0.8334406
246	-1543.739	-1897.242	353.5032	1.474548	8.874368	0.8334406
252	-1541.252	-1894.638	353.3859	1.48518	9.850417	0.7580944
258	-1553.326	-1906.809	353.4838	1.483137	9.124974	0.7913859
264	-1550.723	-1903.902	353.1793	1.483137	11.02956	0.7990178
270	-1554.86	-1908.42	353.56	1.569411	8.701643	0.6433332
276	-1554.699	-1907.748	353.0491	1.675419	11.45172	0.4432301
282	-1564.299	-1917.46	353.1609	1.531824	11.71564	0.5320407
288	-1555.647	-1909.241	353.5937	1.638801	8.185504	0.6209689
294	-1560.714	-1914.471	353.7571	1.618519	7.269454	0.6963317
300	-1553.621	-1907.331	353.7092	1.520987	8.051756	0.6804164
306	-1560.495	-1913.648	353.1532	1.519735	11.7976	0.5759084
312	-1552.301	-1905.701	353.4001	1.56632	9.814067	0.5759084
318	-1551.638	-1905.048	353.4095	1.63031	9.272028	0.6226418
324	-1552.338	-1905.922	353.5833	1.642072	8.312359	0.5700956
330	-1556.165	-1909.497	353.3316	1.596249	9.829855	0.6682673
336	-1544.184	-1897.682	353.4984	1.484717	9.584504	0.6347732
